file_path,category_id
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Claps/Onlyx - Clap (metroSnap).wav,1
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Claps/Metro Clap 4.wav,5
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Claps/TM-88 Claps [Metro X TM-88].wav,5
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Claps/Metro High Clap.wav,2
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Claps/MB Clap (4).wav,4
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Claps/Boomin - Clap #19.wav,4
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Claps/Metro Claps [Thin].wav,6
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Claps/Metro Clap.wav,6
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Claps/MZ Snareclap [Metro #4].wav,0
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Claps/Clp (Lie to Me).wav,5
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Claps/Metro Boomin Snareclap 4.wav,1
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Claps/Metro Boomin' Clap (3).wav,6
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Claps/BWB VAULT CLAP (Metro x Zay) used in kevins heart - Copy.wav,5
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Claps/SMII - SLAP CLAP.wav,1
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Claps/Clap (Metro).wav,5
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Claps/Boomin - Clap #23.wav,0
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Claps/YM Clap 15.wav,5
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Claps/Feel It Clap2.wav,5
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Claps/Metro Claps [Leanin].wav,3
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Claps/Clp (Lie to Me)_2.wav,3
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Claps/CLP9.wav,2
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Claps/MZ Snareclap [Metro #7].wav,1
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Claps/Boomin - Clap #08.wav,4
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Claps/MB Clap (6).wav,4
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Claps/MZ Snareclap [Metro #1].wav,0
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Claps/Clap [ Metro Knockoff ].wav,3
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Claps/Lords Clap.wav,3
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Claps/EN - Sizzle & Metro (Clap).wav,2
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Claps/Metro Clap 5.wav,1
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Claps/YM - Clap & Snare 3.wav,1
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Claps/MB Clap 2.wav,5
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Claps/Metro Boomin' Clap (4).wav,3
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Claps/MB Clap (9).wav,1
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Claps/YM Clap 8.wav,1
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Claps/clap for when i collab with chopsquad dj.wav,1
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Claps/clap - metro.wav,1
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Claps/Boomin - Clap #20.wav,1
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Claps/Metro (Clap).wav,1
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Claps/Boomin - Clap #11.wav,3
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Claps/Clap (12) Metro.wav,1
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Claps/pbs - metro stick [ Clap ].wav,5
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Claps/DMV3_Clap 21.wav,3
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Claps/Metro Boomin_ Clap (5).wav,3
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Claps/CLAP.wav,5
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Claps/[AP] Clap ( Palm Tree ).wav,1
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Claps/Metro Clp&Snr.wav,6
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Claps/Southside Metro Clap.wav,5
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Claps/Clap (ATL 2).wav,1
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Claps/DMV3_Clap 17.wav,6
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Claps/Clp (Hendrix).wav,6
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Claps/Boomin - Clap #18.wav,1
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Claps/Clap [ Boominati ].wav,0
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Claps/WillAFool Clap.wav,1
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Claps/DMV3_Clap 13.wav,6
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/808s/808 Metro Vault.wav,2
"./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/808s/808 (Around Me, Walk Em Down).wav",2
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/808s/Metro 808 7.wav,2
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/808s/MB 808 (7).wav,2
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/808s/808 [ Boominati ].wav,2
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/808s/MB SO ICEY 2 BASS (11).wav,2
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/808s/Metro 808 3 (C).wav,2
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/808s/808 (Spinz Dist Rack).wav,2
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/808s/MZ 808 [Metro Boomin' - C].wav,2
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/808s/SUB BOOM78.wav,2
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/808s/Cxdy - Phoenix (808)_2.wav,2
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/808s/MB 808 (4).wav,2
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/808s/TH Metro Bass 2.wav,2
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/808s/Gbox - Lamborghini boys (Rare) (808).wav,2
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/808s/Cymatics - Boomin 808 47 - A.wav,2
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/808s/WillAFool 808.wav,2
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/808s/Boominati 808 1.wav,2
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/808s/metro (808) .wav,2
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/808s/Metro 808s [Bang].wav,2
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/808s/SubBassReese.wav,2
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/808s/Metro 808s [Producer].wav,2
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/808s/Metro 808 5.wav,2
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/808s/808 (Feel The Fiyaaaah).wav,2
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/808s/808 (Emoji A Chain - Migos).wav,2
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/808s/MB 808 (9).wav,2
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/808s/BOOMIN 808 3 SHORT.wav,2
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/808s/808 Stable.wav,2
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/808s/808 [ Metro House Sub ].wav,2
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/808s/SOMETRO188.wav,2
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/808s/Metro Pierre [808].wav,2
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/808s/808 (Ric Flair Drip - Offset).wav,2
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/808s/MB 808 (11).wav,2
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/808s/MB 808 (28).wav,2
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/808s/Boomin - 808 #07.wav,2
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/808s/DMV3_808 13.wav,2
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/808s/808 (Spinz) w_ Rack Kick.wav,2
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/808s/808 (Metro 1).wav,2
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/808s/YM Sub 7.wav,2
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/808s/Metro 808 3.wav,2
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/808s/Cymatics - Boomin 808 17 - E.wav,2
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/808s/Boomin - 808 #15.wav,3
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/808s/Metro 808s [Wippin Work].wav,2
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/808s/#d@m00n 808.wav,2
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/808s/Metro 808s [Hit 808].wav,2
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/808s/cracker wrld 808 bitcrush.wav,2
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/808s/tm_metro_808.wav,2
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/808s/DIST2M808.wav,2
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/808s/8ful.wav,2
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/808s/hendrix drizzy tape boom.wav,2
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/808s/MB Sub (2).wav,2
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/808s/Metro 808 6.wav,2
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/808s/Metro 808s [Strap Up].wav,2
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/808s/ZAY_808_06_E.wav,0
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/808s/808 METRO BOOMIN.wav,2
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/808s/DMV3_808 3.wav,2
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/808s/Chop808.wav,2
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/808s/Cymatics - Boomin 808 23 - F.wav,2
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/808s/MB 808 (27).wav,2
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/808s/Metro 808s [More Nigga].wav,2
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/808s/Cymatics - Boomin 808 22 - E.wav,2
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/808s/808 (Metro)_2.wav,2
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/808s/MB 808 (24).wav,2
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/808s/MB 808 (8).wav,2
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/808s/DMV3_808 25.wav,2
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/808s/Boomin - 808 #21.wav,2
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/808s/spinz 808_.wav,2
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/808s/YM - (C) soft reese 808.wav,2
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/808s/Cymatics - Boomin 808 29 - F.wav,2
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/808s/Metro Shy 808 (C).wav,2
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/808s/YM Sub 3.wav,2
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/808s/808_Zay x 808 Mafia 808.wav,2
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/808s/M Metro Sidechain Bass.wav,2
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/808s/Cymatics - Boomin 808 5 - D.wav,2
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/808s/Boomin - 808 3.wav,2
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/808s/MB 808 (22).wav,2
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/808s/DMV3_808 7.wav,2
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/808s/808 for cooking up with trav.wav,2
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/808s/mb sub layered.wav,2
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/808s/YM Sub 8.wav,2
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/808s/Jumpman 808.wav,2
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/808s/Metro 808s [Ugly].wav,2
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/808s/808 (Drake - Jumpman).wav,2
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/808s/BWZYBd_6.wav,2
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/808s/Sleepy 808.wav,2
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/808s/808 mafia distorted USE THIS.wav,2
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/808s/Metro Boomin & Zaytoven 808 (5).wav,2
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/808s/Metro 808s [RunIt].wav,2
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/808s/Ready 808.wav,2
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/808s/8081.wav,2
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/808s/MB 808 (20).wav,2
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/808s/Metro 808s [South].wav,2
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/808s/YM - Spinz 808 1.wav,2
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/808s/808 (Hercules - Young Thug).wav,2
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/808s/808_Boi 1 Da Kik.wav,2
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/808s/metro siz tm sonny 808.wav,2
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/808s/spinz 808 (distortion).wav,2
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/808s/[808] mafia.wav,2
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/808s/Metro 808s [Metro X Southside].wav,2
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/808s/X 808.wav,2
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/808s/Cymatics - Boomin 808 20 - E.wav,2
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/808s/metro boomin is my mom 808.wav,2
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/808s/C (Zay).wav,2
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/808s/Cymatics - Boomin 808 30 - F.wav,2
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/808s/Savage Mode_808.wav,2
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/808s/Metro 808 1 (C).wav,2
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/808s/808 (Walk Em Down).wav,2
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/808s/Metro 808 10.wav,2
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/808s/GOLDENUZI 808 1.wav,2
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/808s/(C) soft reese 808.wav,2
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/808s/Cymatics - Boomin 808 4 - C#.wav,2
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/808s/YM 808 3.wav,2
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/808s/ZAY_808_02_D#.wav,2
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/808s/808 (Metro).wav,2
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/808s/Metro Poopin' 808 (C).wav,2
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/808s/Lex Luger 808.wav,2
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/808s/Metro Boomin 808.wav.wav,2
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/808s/MM - 808 (Metro).wav,2
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/808s/Metro 808 1.wav,2
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/808s/DIST78.wav.wav,2
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/808s/808 2 {F} [ Count ].wav,2
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/808s/MC38 808_Metro_TM88.wav,2
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/808s/DIST2M808.wav.wav,2
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/808s/DIST3M808.wav,2
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/808s/Cymatics - Boomin 808 48 - A.wav,2
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/808s/808_Cassius Jay Woofer 808.wav,2
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/808s/MB 808 (30).wav,2
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/808s/Esxo808.wav,2
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/808s/808 (Raindrops).wav,2
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/808s/Cymatics - Boomin 808 15 - E.wav,2
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/808s/YM 808 13.wav,2
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/808s/Cymatics - Boomin 808 45 - G#.wav,2
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/808s/808 3 {D#} [ X ].wav,2
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/808s/BOOMIN_ 808.wav,2
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/808s/YM 808 5.wav,2
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/808s/jaz - metro 808.wav,2
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/808s/Deep Stub 808.wav,2
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/808s/YM 808 7.wav,2
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/808s/Cymatics - Boomin 808 34 - F#.wav,2
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/808s/808 4 {E} [ 069 ].wav,2
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/808s/Metro 808 9.wav,2
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/808s/808_21sav_3.wav,2
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/808s/Boomin - 808 #01.wav,2
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/808s/808 mafia kick.wav,3
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/808s/Cymatics - Boomin 808 12 - E.wav,2
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/808s/Metro 808 2.wav,2
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/808s/YM Sub 6.wav,2
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/808s/YM 808 15.wav,2
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/808s/SUB BOOM79.wav,2
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/808s/8082 _2TCE.wav,2
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/808s/Cymatics - Boomin 808 19 - E.wav,2
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/808s/Metro Boomin 808.wav,2
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/808s/Cymatics - Boomin 808 24 - F.wav,2
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/808s/Lex 808.wav,2
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/808s/DMV3_808 2.wav,2
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/808s/Will A Fool 808.wav,2
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/808s/Boomin (D).wav,2
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/808s/Kryptic Samples-808 Metro Bp .wav,2
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/808s/Metro 808s [Powerful].wav,2
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/808s/BWB VAULT 808 (Metro).wav,2
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/808s/Metro 808s [New Time].wav,2
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/808s/X 808 2.wav,2
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/808s/808 (Spinz).wav,2
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/808s/Metro 808 Dump.wav,2
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/808s/DMV3_808 17.wav,2
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/808s/808 8 {C} [ spinz ].wav,2
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/808s/Vintage Metro_808.wav,2
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/808s/Wondagurl 808.wav,2
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/808s/father of 4 paris red room session 808.wav,2
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/808s/Young Metro [808].wav,2
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/808s/up 808.wav,2
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/808s/Lakeside_BOOMIN OG 808.wav,2
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/808s/808 (Lil Uzi Vert - You Was Right).wav,2
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/808s/YM - Spinz 808 3.wav,2
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/808s/Metro 808s [Young Thug].wav,2
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/808s/Metro Boomin & Zaytoven 808 (1).wav,2
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/808s/Metro 808s [Plugg].wav,2
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/808s/so help me god ye bass.wav,2
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/808s/Metro 808 8.wav,2
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/808s/DMV3_808 15.wav,2
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/808s/SB6 808 (5).wav,2
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/808s/808 (Don't Come Out The House).wav,2
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/808s/Boomin - 808 #16.wav,2
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/808s/MB 808 (26).wav,2
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/808s/MB 808 (10).wav,2
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/808s/METRO808-1.wav,2
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/808s/MB Sub (1).wav,2
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/808s/808 [MetroBasic].wav,2
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/808s/Boomin - 808 1.wav,2
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/808s/CrashDummies 808.wav,2
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/808s/808 (3).wav,2
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/808s/808 (Metro)_Hard -_2.wav,2
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/808s/[PBS] Metro Boomin Dist..wav,2
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/808s/Cymatics - Boomin 808 14 - E.wav,2
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/808s/Cymatics - Boomin 808 21 - E.wav,2
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/808s/MB 808 (12).wav,2
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/808s/Bad Guy 808.wav,2
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/808s/Cymatics - Boomin 808 49 - B.wav,2
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/808s/808 Mafia Snare & Clap (1).wav,5
